date,shfe_hrc_close
2023-04-26,3928.0
2023-04-27,3967.0
2023-04-28,3972.0
2023-05-04,3960.0
2023-05-05,3893.0
2023-05-08,4003.0
2023-05-09,4070.0
2023-05-10,4065.0
2023-05-11,4119.0
2023-05-12,4054.0
2023-05-15,4155.0
2023-05-16,3873.0
2023-05-17,3875.0
2023-05-18,3891.0
2023-05-19,3875.0
2023-05-22,3841.0
2023-05-23,3808.0
2023-05-24,3751.0
2023-05-25,3710.0
2023-05-26,3789.0
2023-05-29,3852.0
2023-05-30,3818.0
2023-05-31,3737.0
2023-06-01,3725.0
2023-06-02,3845.0
2023-06-05,3902.0
2023-06-06,3912.0
2023-06-07,3890.0
2023-06-08,3887.0
2023-06-09,3922.0
2023-06-12,3916.0
2023-06-13,3928.0
2023-06-14,3928.0
2023-06-15,3954.0
2023-06-16,3951.0
2023-06-19,3939.0
2023-06-20,3903.0
2023-06-21,3880.0
2023-06-26,3835.0
2023-06-27,3848.0
2023-06-28,3886.0
2023-06-29,3881.0
2023-06-30,3914.0
2023-07-03,3877.0
2023-07-04,3944.0
2023-07-05,3924.0
2023-07-06,3920.0
2023-07-07,3894.0
2023-07-10,3851.0
2023-07-11,3851.0
2023-07-12,3835.0
2023-07-13,3870.0
2023-07-14,3920.0
2023-07-17,3882.0
2023-07-18,3896.0
2023-07-19,3887.0
2023-07-20,3924.0
2023-07-21,3943.0
2023-07-24,3948.0
2023-07-25,4016.0
2023-07-26,4041.0
2023-07-27,4069.0
2023-07-28,4073.0
2023-07-31,4062.0
2023-08-01,4199.0
2023-08-02,4092.0
2023-08-03,3978.0
2023-08-04,3978.0
2023-08-07,3982.0
2023-08-08,3973.0
2023-08-09,3973.0
2023-08-10,3900.0
2023-08-11,3900.0
2023-08-14,3900.0
2023-08-15,3910.0
2023-08-16,3943.0
2023-08-17,3903.0
2023-08-18,3917.0
2023-08-21,3883.0
2023-08-22,3909.0
2023-08-23,3953.0
2023-08-24,3926.0
2023-08-25,3915.0
2023-08-28,3894.0
2023-08-29,3862.0
2023-08-30,3851.0
2023-08-31,3904.0
2023-09-01,3918.0
2023-09-04,3990.0
2023-09-05,3930.0
2023-09-06,3930.0
2023-09-07,3930.0
2023-09-08,3880.0
2023-09-11,3900.0
2023-09-12,3915.0
2023-09-13,3915.0
2023-09-14,3915.0
2023-09-15,3980.0
2023-09-18,3934.0
2023-09-19,3988.0
2023-09-20,3976.0
2023-09-21,3922.0
2023-09-22,3902.0
2023-09-25,3887.0
2023-09-26,3849.0
2023-09-27,3838.0
2023-09-28,3865.0
2023-10-09,3816.0
2023-10-10,3797.0
2023-10-11,3782.0
2023-10-12,3779.0
2023-10-13,3790.0
2023-10-16,3799.0
2023-10-17,3826.0
2023-10-18,3809.0
2023-10-19,3802.0
2023-10-20,3799.0
2023-10-23,3765.0
2023-10-24,3775.0
2023-10-25,3819.0
2023-10-26,3824.0
2023-10-27,3824.0
2023-10-30,3848.0
2023-10-31,3837.0
2023-11-01,3857.0
2023-11-02,3849.0
2023-11-03,3882.0
2023-11-06,3904.0
2023-11-07,3898.0
2023-11-08,3900.0
2023-11-09,3933.0
2023-11-10,3975.0
2023-11-13,3959.0
2023-11-14,3950.0
2023-11-15,4007.0
2023-11-16,3990.0
2023-11-17,4017.0
2023-11-20,4015.0
2023-11-21,4050.0
2023-11-22,4021.0
2023-11-23,4031.0
2023-11-24,4022.0
2023-11-27,4012.0
2023-11-28,3996.0
2023-11-29,3999.0
2023-11-30,3973.0
2023-12-01,4004.0
2023-12-04,4006.0
2023-12-05,3972.0
2023-12-06,3973.0
2023-12-07,4058.0
2023-12-08,4095.0
2023-12-11,4090.0
2023-12-12,4108.0
2023-12-13,4064.0
2023-12-14,4050.0
2023-12-15,4012.0
2023-12-18,4017.0
2023-12-19,4031.0
2023-12-20,4047.0
2023-12-21,4067.0
2023-12-22,4117.0
2023-12-25,4119.0
2023-12-26,4130.0
2023-12-27,4121.0
2023-12-28,4106.0
2023-12-29,4088.0
2024-01-02,4118.0
2024-01-03,4147.0
2024-01-04,4133.0
2024-01-05,4083.0
2024-01-08,4031.0
2024-01-09,4022.0
2024-01-10,4003.0
2024-01-11,3995.0
2024-01-12,4009.0
2024-01-15,4004.0
2024-01-16,4004.0
2024-01-17,4004.0
2024-01-18,3992.0
2024-01-19,4024.0
2024-01-22,4020.0
2024-01-23,4024.0
2024-01-24,4051.0
2024-01-25,4093.0
2024-01-26,4081.0
2024-01-29,4075.0
2024-01-30,4049.0
2024-01-31,4000.0
2024-02-01,3992.0
2024-02-02,3954.0
2024-02-05,3954.0
2024-02-06,3935.0
2024-02-07,3935.0
2024-02-08,3935.0
2024-02-19,3972.0
2024-02-20,3909.0
2024-02-21,3902.0
2024-02-22,3908.0
2024-02-23,3919.0
2024-02-26,3898.0
2024-02-27,3900.0
2024-02-28,3937.0
2024-02-29,3911.0
2024-03-01,3898.0
2024-03-04,3882.0
2024-03-05,3887.0
2024-03-06,3849.0
2024-03-07,3868.0
2024-03-08,3855.0
2024-03-11,3826.0
2024-03-12,3803.0
2024-03-13,3795.0
2024-03-14,3704.0
2024-03-15,3713.0
2024-03-18,3698.0
2024-03-19,3761.0
2024-03-20,3785.0
2024-03-21,3768.0
2024-03-22,3811.0
2024-03-25,3795.0
2024-03-26,3761.0
2024-03-27,3721.0
2024-03-28,3662.0
2024-03-29,3635.0
2024-04-01,3659.0
2024-04-02,3728.0
2024-04-03,3730.0
2024-04-08,3743.0
2024-04-09,3769.0
2024-04-10,3780.0
2024-04-11,3773.0
2024-04-12,3788.0
2024-04-15,3800.0
2024-04-16,3813.0
2024-04-17,3828.0
2024-04-18,3870.0
2024-04-19,3869.0
2024-04-22,3851.0
2024-04-23,3845.0
2024-04-24,3852.0
2024-04-25,3866.0
2024-04-26,3849.0
2024-04-29,3832.0
2024-04-30,3809.0
2024-05-06,3811.0
2024-05-07,3809.0
2024-05-08,3781.0
2024-05-09,3757.0
2024-05-10,3728.0
2024-05-13,3745.0
2024-05-14,3720.0
2024-05-15,3727.0
2024-05-16,3811.0
2024-05-17,3834.0
2024-05-20,3834.0
2024-05-21,3835.0
2024-05-22,3859.0
2024-05-23,3845.0
2024-05-24,3847.0
2024-05-27,3822.0
2024-05-28,3832.0
2024-05-29,3806.0
2024-05-30,3821.0
2024-05-31,3776.0
2024-06-03,3740.0
2024-06-04,3726.0
2024-06-05,3726.0
2024-06-06,3726.0
2024-06-07,3726.0
2024-06-11,3747.0
2024-06-12,3725.0
2024-06-13,3725.0
2024-06-14,3720.0
2024-06-17,3720.0
2024-06-18,3806.0
2024-06-19,3785.0
2024-06-20,3791.0
2024-06-21,3762.0
2024-06-24,3734.0
2024-06-25,3730.0
2024-06-26,3714.0
2024-06-27,3725.0
2024-06-28,3724.0
2024-07-01,3724.0
2024-07-02,3747.0
2024-07-03,3766.0
2024-07-04,3789.0
2024-07-05,3751.0
2024-07-08,3748.0
2024-07-09,3710.0
2024-07-10,3700.0
2024-07-11,3690.0
2024-07-12,3690.0
2024-07-15,3678.0
2024-07-16,3725.0
2024-07-17,3694.0
2024-07-18,3651.0
2024-07-19,3641.0
2024-07-22,3643.0
2024-07-23,3618.0
2024-07-24,3561.0
2024-07-25,3521.0
2024-07-26,3557.0
2024-07-29,3500.0
2024-07-30,3497.0
2024-07-31,3414.0
2024-08-01,3493.0
2024-08-02,3477.0
2024-08-05,3517.0
2024-08-06,3472.0
2024-08-07,3472.0
2024-08-08,3465.0
2024-08-09,3465.0
2024-08-12,3465.0
2024-08-13,3465.0
2024-08-14,3465.0
2024-08-15,3465.0
2024-08-16,3200.0
2024-08-19,3150.0
2024-08-20,3174.0
2024-08-21,3243.0
2024-08-22,3282.0
2024-08-23,3234.0
2024-08-26,3274.0
2024-08-27,3303.0
2024-08-28,3323.0
2024-08-29,3299.0
2024-08-30,3294.0
2024-09-02,3269.0
2024-09-03,3269.0
2024-09-04,3150.0
2024-09-05,3150.0
2024-09-06,3037.0
2024-09-09,3014.0
2024-09-10,3116.0
2024-09-11,3116.0
2024-09-12,3116.0
2024-09-13,3116.0
2024-09-18,3170.0
2024-09-19,3183.0
2024-09-20,3203.0
2024-09-23,3142.0
2024-09-24,3189.0
2024-09-25,3277.0
2024-09-26,3274.0
2024-09-27,3343.0
2024-09-30,3483.0
2024-10-08,3673.0
2024-10-09,3560.0
2024-10-10,3574.0
2024-10-11,3528.0
2024-10-14,3595.0
2024-10-15,3560.0
2024-10-16,3534.0
2024-10-17,3446.0
2024-10-18,3403.0
2024-10-21,3443.0
2024-10-22,3415.0
2024-10-23,3409.0
2024-10-24,3384.0
2024-10-25,3445.0
2024-10-28,3528.0
2024-10-29,3502.0
2024-10-30,3499.0
2024-10-31,3489.0
2024-11-01,3466.0
2024-11-04,3447.0
2024-11-05,3497.0
2024-11-06,3481.0
2024-11-07,3472.0
2024-11-08,3485.0
2024-11-11,3440.0
2024-11-12,3427.0
2024-11-13,3433.0
2024-11-14,3420.0
2024-11-15,3388.0
2024-11-18,3408.0
2024-11-19,3411.0
2024-11-20,3425.0
2024-11-21,3432.0
2024-11-22,3420.0
2024-11-25,3408.0
2024-11-26,3412.0
2024-11-27,3407.0
2024-11-28,3399.0
2024-11-29,3421.0
2024-12-02,3429.0
2024-12-03,3458.0
2024-12-04,3449.0
2024-12-05,3438.0
2024-12-06,3410.0
2024-12-09,3403.0
2024-12-10,3500.0
2024-12-11,3457.0
2024-12-12,3460.0
2024-12-13,3450.0
2024-12-16,3350.0
2024-12-17,3463.0
2024-12-18,3444.0
2024-12-19,3400.0
2024-12-20,3389.0
2024-12-23,3385.0
2024-12-24,3384.0
2024-12-25,3388.0
2024-12-26,3396.0
2024-12-27,3379.0
2024-12-30,3388.0
2024-12-31,3387.0
2025-01-02,3380.0
2025-01-03,3356.0
2025-01-06,3328.0
2025-01-07,3308.0
2025-01-08,3288.0
2025-01-09,3271.0
2025-01-10,3266.0
2025-01-13,3306.0
2025-01-14,3350.0
2025-01-15,3380.0
2025-01-16,3440.0
2025-01-17,3434.0
2025-01-20,3454.0
2025-01-21,3451.0
2025-01-22,3404.0
2025-01-23,3439.0
2025-01-24,3419.0
2025-01-27,3422.0
2025-02-05,3422.0
2025-02-06,3422.0
2025-02-07,3422.0
2025-02-10,3422.0
2025-02-11,3422.0
2025-02-12,3385.0
2025-02-13,3361.0
2025-02-14,3360.0
2025-02-17,3379.0
2025-02-18,3393.0
2025-02-19,3416.0
2025-02-20,3422.0
2025-02-21,3455.0
2025-02-24,3413.0
2025-02-25,3371.0
2025-02-26,3381.0
2025-02-27,3398.0
2025-02-28,3391.0
2025-03-03,3410.0
2025-03-04,3380.0
2025-03-05,3366.0
2025-03-06,3370.0
2025-03-07,3355.0
2025-03-10,3341.0
2025-03-11,3336.0
2025-03-12,3337.0
2025-03-13,3357.0
2025-03-14,3400.0
2025-03-17,3412.0
2025-03-18,3363.0
2025-03-19,3343.0
2025-03-20,3352.0
2025-03-21,3345.0
2025-03-24,3376.0
2025-03-25,3375.0
2025-03-26,3373.0
2025-03-27,3374.0
2025-03-28,3357.0
2025-03-31,3336.0
2025-04-01,3347.0
2025-04-02,3357.0
2025-04-03,3326.0
2025-04-07,3205.0
2025-04-08,3260.0
2025-04-09,3200.0
2025-04-10,3226.0
2025-04-11,3200.0
2025-04-14,3200.0
2025-04-15,3200.0
2025-04-16,3193.0
2025-04-17,3181.0
2025-04-18,3169.0
2025-04-21,3181.0
2025-04-22,3175.0
2025-04-23,3189.0
2025-04-24,3193.0
2025-04-25,3189.0
2025-04-28,3226.0
2025-04-29,3194.0
2025-04-30,3179.0
2025-05-06,3188.0
2025-05-07,3208.0
2025-05-08,3190.0
2025-05-09,3158.0
2025-05-12,3191.0
2025-05-13,3215.0
2025-05-14,3239.0
2025-05-15,3262.0
2025-05-16,3226.0
2025-05-19,3194.0
2025-05-20,3201.0
2025-05-21,3193.0
2025-05-22,3203.0
2025-05-23,3203.0
2025-05-26,3157.0
2025-05-27,3121.0
2025-05-28,3119.0
2025-05-29,3130.0
2025-05-30,3121.0
2025-06-03,3098.0
2025-06-04,3120.0
2025-06-05,3110.0
2025-06-06,3110.0
2025-06-09,3110.0
2025-06-10,3110.0
2025-06-11,3140.0
2025-06-12,3140.0
2025-06-13,3140.0
2025-06-16,3140.0
2025-06-17,3118.0
2025-06-18,3132.0
2025-06-19,3141.0
2025-06-20,3151.0
2025-06-23,3143.0
2025-06-24,3132.0
2025-06-25,3121.0
2025-06-26,3126.0
2025-06-27,3143.0
2025-06-30,3147.0
2025-07-01,3124.0
2025-07-02,3175.0
2025-07-03,3195.0
2025-07-04,3195.0
2025-07-07,3195.0
2025-07-08,3191.0
2025-07-09,3176.0
2025-07-10,3237.0
2025-07-11,3240.0
2025-07-14,3270.0
2025-07-15,3250.0
2025-07-16,3247.0
2025-07-17,3274.0
2025-07-18,3304.0
2025-07-21,3358.0
2025-07-22,3417.0
2025-07-23,3435.0
2025-07-24,3441.0
2025-07-25,3447.0
2025-07-28,3396.0
2025-07-29,3468.0
2025-07-30,3504.0
2025-07-31,3426.0
2025-08-01,3395.0
2025-08-04,3395.0
2025-08-05,3453.0
2025-08-06,3450.0
2025-08-07,3436.0
2025-08-08,3436.0
2025-08-11,3436.0
2025-08-12,3436.0
2025-08-13,3436.0
2025-08-14,3436.0
2025-08-15,3452.0
2025-08-18,3441.0
2025-08-19,3444.0
2025-08-20,3428.0
2025-08-21,3425.0
2025-08-22,3387.0
2025-08-25,3416.0
2025-08-26,3407.0
2025-08-27,3389.0
2025-08-28,3394.0
2025-08-29,3397.0
2025-09-01,3341.0
2025-09-02,3364.0
2025-09-03,3356.0
2025-09-04,3371.0
2025-09-05,3377.0
2025-09-08,3396.0
2025-09-09,3396.0
2025-09-10,3396.0
2025-09-11,3396.0
2025-09-12,3396.0
2025-09-15,3396.0
2025-09-16,3431.0
2025-09-17,3413.0
2025-09-18,3403.0
2025-09-19,3400.0
2025-09-22,3424.0
2025-09-23,3396.0
2025-09-24,3401.0
2025-09-25,3415.0
2025-09-26,3404.0
2025-09-29,3395.0
2025-09-30,3380.0
2025-10-09,3352.0
2025-10-10,3394.0
2025-10-13,3417.0
2025-10-14,3442.0
2025-10-15,3534.0
2025-10-16,3255.0
2025-10-17,3265.0
2025-10-20,3275.0
2025-10-21,3281.0
2025-10-22,3315.0
2025-10-23,3332.0
2025-10-24,3321.0
2025-10-27,3332.0
2025-10-28,3352.0
2025-10-29,3369.0
2025-10-30,3369.0
2025-10-31,3329.0
2025-11-03,3312.0
2025-11-04,3302.0
2025-11-05,3269.0
2025-11-06,3276.0
2025-11-07,3267.0
2025-11-10,3276.0
2025-11-11,3284.0
2025-11-12,3280.0
2025-11-13,3280.0
2025-11-14,3270.0
2025-11-17,3302.0
2025-11-18,3279.0
2025-11-19,3283.0
2025-11-20,3272.0
2025-11-21,3271.0
2025-11-24,3279.0
2025-11-25,3305.0
2025-11-26,3295.0
2025-11-27,3291.0
2025-11-28,3295.0
2025-12-01,3309.0
2025-12-02,3316.0
2025-12-03,3316.0
2025-12-04,3316.0
2025-12-05,3316.0
2025-12-08,3273.0
2025-12-09,3273.0
2025-12-10,3276.0
2025-12-11,3276.0
2025-12-12,3223.0
2025-12-15,3227.0
2025-12-16,3252.0
2025-12-17,3253.0
2025-12-18,3282.0
2025-12-19,3274.0
2025-12-22,3278.0
2025-12-23,3284.0
2025-12-24,3283.0
2025-12-25,3287.0
2025-12-26,3271.0
2025-12-29,3291.0
2025-12-30,3282.0
2025-12-31,3263.0
2026-01-05,3231.0
2026-01-06,3220.0
2026-01-07,3272.0
2026-01-08,3301.0
2026-01-09,3266.0
2026-01-12,3279.0
2026-01-13,3292.0
2026-01-14,3292.0
2026-01-15,3312.0
2026-01-16,3306.0
2026-01-19,3290.0
2026-01-20,3277.0
2026-01-21,3252.0
2026-01-22,3270.0
2026-01-23,3272.0
2026-01-26,3291.0
2026-01-27,3279.0
2026-01-28,3270.0
2026-01-29,3274.0
2026-01-30,3282.0
2026-02-02,3270.0
2026-02-03,3252.0
2026-02-04,3250.0
2026-02-05,3250.0
2026-02-06,3250.0
2026-02-09,3220.0
2026-02-10,3215.0
2026-02-11,3215.0
2026-02-12,3200.0
2026-02-13,3200.0
2026-02-24,3195.0
2026-02-25,3201.0
2026-02-26,3212.0
2026-02-27,3201.0
2026-03-02,3200.0
2026-03-03,3201.0
2026-03-04,3201.0
2026-03-05,3200.0
2026-03-06,3210.0
2026-03-09,3249.0
2026-03-10,3242.0
2026-03-11,3242.0
2026-03-12,3261.0
2026-03-13,3285.0
2026-03-16,3278.0
2026-03-17,3299.0
2026-03-18,3313.0
2026-03-19,3300.0
2026-03-20,3286.0
2026-03-23,3321.0
2026-03-24,3314.0
2026-03-25,3308.0
2026-03-26,3302.0
2026-03-27,3280.0
2026-03-30,3301.0
2026-03-31,3285.0
2026-04-01,3290.0
2026-04-02,3275.0
2026-04-03,3250.0
2026-04-07,3250.0
2026-04-08,3255.0
2026-04-09,3255.0
2026-04-10,3255.0
2026-04-13,3250.0
2026-04-14,3252.0
2026-04-15,3275.0
2026-04-16,3296.0
2026-04-17,3305.0
2026-04-20,3321.0
2026-04-21,3342.0
2026-04-22,3347.0
2026-04-23,3369.0
2026-04-24,3365.0
2026-04-27,3379.0
2026-04-28,3361.0
2026-04-29,3363.0
2026-04-30,3390.0
2026-05-06,3452.0
2026-05-07,3464.0
2026-05-08,3463.0
2026-05-11,3463.0
2026-05-12,3463.0
2026-05-13,3455.0
2026-05-14,3448.0
2026-05-15,3452.0
2026-05-18,3419.0
2026-05-19,3391.0
2026-05-20,3381.0
2026-05-21,3385.0
2026-05-22,3356.0
2026-05-25,3418.0
2026-05-26,3353.0
2026-05-27,3332.0
2026-05-28,3348.0
2026-05-29,3346.0
2026-06-01,3373.0
2026-06-02,3392.0
2026-06-03,3358.0
2026-06-04,3366.0
2026-06-05,3366.0
2026-06-08,3324.0
2026-06-09,3324.0
2026-06-10,3324.0
2026-06-11,3324.0
2026-06-12,3360.0
2026-06-15,3367.0
2026-06-16,3370.0
2026-06-17,3357.0
2026-06-18,3334.0
2026-06-22,3315.0
2026-06-23,3306.0
2026-06-24,3304.0
2026-06-25,3297.0
2026-06-26,3280.0
2026-06-29,3283.0
2026-06-30,3278.0
