Date,steel
2025-05-07,981.0559
2025-05-08,981.0559
2025-05-09,981.0559
2025-05-12,981.0559
2025-05-13,975.5443499999999
2025-05-14,982.1582099999999
2025-05-15,992.079
2025-05-16,986.5674499999999
2025-05-19,986.5674499999999
2025-05-20,984.3628299999999
2025-05-21,995.3859299999999
2025-05-22,995.3859299999999
2025-05-23,995.3859299999999
2025-05-27,995.3859299999999
2025-05-28,920.4288499999999
2025-05-29,928.1450199999999
2025-05-30,925.9404
2025-06-02,984.3628299999999
2025-06-03,959.0097
2025-06-04,961.2143199999999
2025-06-05,967.8281799999999
2025-06-06,967.8281799999999
2025-06-09,971.1351099999999
2025-06-10,973.3397299999999
2025-06-11,950.1912199999999
2025-06-12,950.1912199999999
2025-06-13,950.1912199999999
2025-06-16,952.3958399999999
2025-06-17,952.3958399999999
2025-06-18,959.0097
2025-06-20,961.2143199999999
2025-06-23,961.2143199999999
2025-06-24,961.2143199999999
2025-06-25,979.95359
2025-06-26,975.5443499999999
2025-06-27,973.3397299999999
2025-06-30,970.0328
2025-07-01,973.3397299999999
2025-07-02,975.5443499999999
2025-07-03,975.5443499999999
2025-07-07,968.93049
2025-07-08,981.0559
2025-07-09,972.2374199999999
2025-07-10,972.2374199999999
2025-07-11,966.7258699999999
2025-07-14,971.1351099999999
2025-07-15,971.1351099999999
2025-07-16,962.3166299999999
2025-07-17,964.5212499999999
2025-07-18,964.5212499999999
2025-07-21,963.4189399999999
2025-07-22,963.4189399999999
2025-07-23,965.6235599999999
2025-07-24,961.2143199999999
2025-07-25,960.1120099999999
2025-07-28,962.3166299999999
2025-07-29,964.5212499999999
2025-07-30,947.9866
2025-07-31,928.1450199999999
2025-08-01,933.6565699999999
2025-08-04,942.4750499999999
2025-08-05,936.9635
2025-08-06,929.2473299999999
2025-08-07,923.7357799999999
2025-08-08,920.4288499999999
2025-08-11,920.4288499999999
2025-08-12,919.3265399999999
2025-08-13,918.2242299999999
2025-08-14,916.01961
2025-08-15,917.1219199999999
2025-08-18,917.1219199999999
2025-08-19,917.1219199999999
2025-08-20,919.3265399999999
2025-08-21,916.01961
2025-08-22,917.1219199999999
2025-08-25,917.1219199999999
2025-08-26,916.01961
2025-08-27,896.1780299999999
2025-08-28,892.8711
2025-08-29,874.1318299999999
2025-09-02,876.3364499999999
2025-09-03,880.74569
2025-09-04,881.848
2025-09-05,880.74569
2025-09-08,890.6664799999999
2025-09-09,880.74569
2025-09-10,887.3595499999999
2025-09-11,892.8711
2025-09-12,890.6664799999999
2025-09-15,890.6664799999999
2025-09-16,892.8711
2025-09-17,896.1780299999999
2025-09-18,896.1780299999999
2025-09-19,895.0757199999999
2025-09-22,893.97341
2025-09-23,891.76879
2025-09-24,907.2011299999999
2025-09-25,901.6895799999999
2025-09-26,887.3595499999999
2025-09-29,884.0526199999999
2025-09-30,881.848
2025-10-01,888.4618599999999
2025-10-02,887.3595499999999
2025-10-03,886.2572399999999
2025-10-06,882.95031
2025-10-07,887.3595499999999
2025-10-08,896.1780299999999
2025-10-09,896.1780299999999
2025-10-10,897.2803399999999
2025-10-13,897.2803399999999
2025-10-14,896.1780299999999
2025-10-15,896.1780299999999
2025-10-16,898.3826499999999
2025-10-17,897.2803399999999
2025-10-20,895.0757199999999
2025-10-21,896.1780299999999
2025-10-22,896.1780299999999
2025-10-23,896.1780299999999
2025-10-24,896.1780299999999
2025-10-27,897.2803399999999
2025-10-28,897.2803399999999
2025-10-29,933.6565699999999
2025-10-30,936.9635
2025-10-31,938.0658099999999
2025-11-03,934.7588799999999
2025-11-04,934.7588799999999
2025-11-05,931.4519499999999
2025-11-06,933.6565699999999
2025-11-07,933.6565699999999
2025-11-10,938.0658099999999
2025-11-11,939.1681199999999
2025-11-12,942.4750499999999
2025-11-13,942.4750499999999
2025-11-14,942.4750499999999
2025-11-17,942.4750499999999
2025-11-18,943.5773599999999
2025-11-19,942.4750499999999
2025-11-20,943.5773599999999
2025-11-21,944.6796699999999
2025-11-24,942.4750499999999
2025-11-25,941.3727399999999
2025-11-26,996.4882399999999
2025-11-28,1000.8974799999999
2025-12-01,995.3859299999999
2025-12-02,993.1813099999999
2025-12-03,998.6928599999999
2025-12-04,998.6928599999999
2025-12-05,1000.8974799999999
2025-12-08,1000.8974799999999
2025-12-09,1003.1021
2025-12-10,998.6928599999999
2025-12-11,999.7951699999999
2025-12-12,999.7951699999999
2025-12-15,999.7951699999999
2025-12-16,999.7951699999999
2025-12-17,999.7951699999999
2025-12-18,999.7951699999999
2025-12-19,999.7951699999999
2025-12-22,1000.8974799999999
2025-12-23,1000.8974799999999
2025-12-24,998.6928599999999
2025-12-26,998.6928599999999
2025-12-29,998.6928599999999
2025-12-30,996.4882399999999
2025-12-31,1030.65985
2026-01-02,1036.1714
2026-01-05,1028.4552299999998
2026-01-06,1025.1482999999998
2026-01-07,1033.96678
2026-01-08,1033.96678
2026-01-09,1036.1714
2026-01-12,1039.47833
2026-01-13,1038.37602
2026-01-14,1035.06909
2026-01-15,1035.06909
2026-01-16,1035.06909
2026-01-20,1036.1714
2026-01-21,1037.27371
2026-01-22,1039.47833
2026-01-23,1038.37602
2026-01-26,1038.37602
2026-01-27,1038.37602
2026-01-28,1071.4453199999998
2026-01-29,1071.4453199999998
2026-01-30,1071.4453199999998
2026-02-02,1071.4453199999998
2026-02-03,1070.3430099999998
2026-02-04,1075.85456
2026-02-05,1072.5476299999998
2026-02-06,1076.95687
2026-02-09,1076.95687
2026-02-10,1075.85456
2026-02-11,1075.85456
2026-02-12,1080.2638
2026-02-13,1079.16149
2026-02-17,1080.2638
2026-02-18,1082.46842
2026-02-19,1082.46842
2026-02-20,1081.36611
2026-02-23,1084.67304
2026-02-24,1084.67304
2026-02-25,1110.0261699999999
2026-02-26,1119.94696
2026-02-27,1121.04927
2026-03-02,1118.84465
2026-03-03,1119.94696
2026-03-04,1117.74234
2026-03-05,1119.94696
2026-03-06,1122.15158
2026-03-09,1121.04927
2026-03-10,1122.15158
2026-03-11,1121.04927
2026-03-12,1121.04927
2026-03-13,1114.4354099999998
2026-03-16,1119.94696
2026-03-17,1118.84465
2026-03-18,1117.74234
2026-03-19,1112.2307899999998
2026-03-20,1115.5377199999998
2026-03-23,1112.2307899999998
2026-03-24,1112.2307899999998
2026-03-25,1154.1185699999999
2026-03-26,1151.9139499999999
2026-03-27,1147.50471
2026-03-30,1155.2208799999999
2026-03-31,1155.2208799999999
2026-04-01,1156.3231899999998
2026-04-02,1158.5278099999998
2026-04-06,1158.5278099999998
2026-04-07,1155.2208799999999
2026-04-08,1153.0162599999999
2026-04-09,1153.0162599999999
2026-04-10,1153.0162599999999
2026-04-13,1153.0162599999999
2026-04-14,1153.0162599999999
2026-04-15,1153.0162599999999
2026-04-16,1153.0162599999999
2026-04-17,1153.0162599999999
2026-04-20,1153.0162599999999
2026-04-21,1154.1185699999999
2026-04-22,1151.9139499999999
2026-04-23,1151.9139499999999
2026-04-24,1148.60702
2026-04-27,1148.60702
2026-04-28,1148.60702
2026-04-29,1192.69942
2026-04-30,1191.59711
2026-05-01,1194.90404
2026-05-04,1194.90404
2026-05-05,1190.4948
2026-05-06,1186.08556
2026-05-07,1186.08556
2026-05-08,1188.29018
2026-05-11,1188.29018
2026-05-12,1192.69942
2026-05-13,1188.29018
2026-05-14,1189.39249
2026-05-15,1189.39249
2026-05-18,1190.4948
2026-05-19,1190.4948
2026-05-20,1190.4948
2026-05-21,1190.4948
2026-05-22,1190.4948
2026-05-26,1190.4948
2026-05-27,1242.3033699999999
2026-05-28,1241.2010599999999
2026-05-29,1237.89413
2026-06-01,1238.99644
2026-06-02,1238.99644
2026-06-03,1240.0987499999999
2026-06-04,1240.0987499999999
2026-06-05,1241.2010599999999
2026-06-08,1240.0987499999999
2026-06-09,1240.0987499999999
2026-06-10,1237.89413
2026-06-11,1237.89413
2026-06-12,1237.89413
2026-06-15,1234.5872
2026-06-16,1236.79182
2026-06-17,1234.5872
2026-06-18,1305.13504
