date,lme_close
2023-08-21,8274.5
2023-08-22,8362.5
2023-08-23,8452.0
2023-08-24,8359.5
2023-08-25,8355.5
2023-08-29,8448.5
2023-08-30,8472.5
2023-08-31,8422.5
2023-09-01,8500.5
2023-09-04,8452.0
2023-09-05,8487.0
2023-09-06,8371.5
2023-09-07,8321.0
2023-09-08,8242.5
2023-09-11,8402.0
2023-09-12,8391.0
2023-09-13,8417.0
2023-09-14,8417.5
2023-09-15,8405.5
2023-09-18,8359.5
2023-09-19,8292.5
2023-09-20,8345.5
2023-09-21,8194.0
2023-09-22,8222.0
2023-09-25,8145.5
2023-09-26,8091.0
2023-09-27,8114.0
2023-09-28,8217.5
2023-09-29,8270.5
2023-10-02,8053.0
2023-10-03,8006.5
2023-10-04,7949.5
2023-10-05,7899.0
2023-10-06,8046.0
2023-10-09,8104.0
2023-10-10,8022.5
2023-10-11,8024.0
2023-10-12,7991.0
2023-10-13,7949.0
2023-10-16,7976.5
2023-10-17,7970.5
2023-10-18,7972.5
2023-10-19,7993.0
2023-10-20,7948.5
2023-10-23,7972.0
2023-10-24,8051.5
2023-10-25,8032.0
2023-10-26,7985.5
2023-10-27,8099.0
2023-10-30,8140.5
2023-10-31,8110.5
2023-11-01,8109.5
2023-11-02,8143.0
2023-11-03,8175.5
2023-11-06,8238.0
2023-11-07,8186.5
2023-11-08,8142.0
2023-11-09,8147.0
2023-11-10,8035.5
2023-11-13,8167.0
2023-11-14,8235.0
2023-11-15,8265.5
2023-11-16,8220.0
2023-11-17,8267.0
2023-11-20,8430.5
2023-11-21,8449.0
2023-11-22,8353.5
2023-11-23,8409.5
2023-11-24,8428.5
2023-11-27,8364.0
2023-11-28,8473.0
2023-11-29,8415.5
2023-11-30,8464.5
2023-12-01,8610.5
2023-12-04,8443.0
2023-12-05,8334.5
2023-12-06,8286.0
2023-12-07,8342.0
2023-12-08,8448.5
2023-12-11,8341.0
2023-12-12,8355.0
2023-12-13,8330.0
2023-12-14,8551.5
2023-12-15,8549.0
2023-12-18,8482.5
2023-12-19,8593.5
2023-12-20,8582.5
2023-12-21,8595.5
2023-12-22,8573.5
2023-12-27,8690.5
2023-12-28,8624.5
2023-12-29,8559.0
2024-01-02,8544.5
2024-01-03,8517.0
2024-01-04,8466.5
2024-01-05,8463.0
2024-01-08,8448.0
2024-01-09,8369.5
2024-01-10,8370.5
2024-01-11,8355.0
2024-01-12,8339.0
2024-01-15,8381.0
2024-01-16,8354.5
2024-01-17,8268.0
2024-01-18,8310.0
2024-01-19,8351.0
2024-01-22,8345.5
2024-01-23,8405.0
2024-01-24,8562.5
2024-01-25,8568.5
2024-01-26,8545.5
2024-01-29,8558.0
2024-01-30,8615.0
2024-01-31,8608.5
2024-02-01,8534.5
2024-02-02,8482.0
2024-02-05,8359.5
2024-02-06,8402.0
2024-02-07,8312.0
2024-02-08,8193.5
2024-02-09,8169.0
2024-02-12,8235.0
2024-02-13,8260.0
2024-02-14,8197.0
2024-02-15,8314.0
2024-02-16,8489.0
2024-02-19,8434.5
2024-02-20,8500.0
2024-02-21,8542.0
2024-02-22,8584.5
2024-02-23,8567.5
2024-02-26,8466.0
2024-02-27,8474.0
2024-02-28,8448.5
2024-02-29,8493.5
2024-03-01,8503.5
2024-03-04,8542.5
2024-03-05,8491.5
2024-03-06,8577.0
2024-03-07,8640.5
2024-03-08,8579.5
2024-03-11,8653.0
2024-03-12,8657.0
2024-03-13,8927.0
2024-03-14,8887.5
2024-03-15,9072.0
2024-03-18,9089.0
2024-03-19,8976.5
2024-03-20,8928.0
2024-03-21,8950.5
2024-03-22,8866.5
2024-03-25,8873.0
2024-03-26,8862.0
2024-03-27,8849.5
2024-03-28,8867.0
2024-04-02,8991.0
2024-04-03,9262.5
2024-04-04,9359.0
2024-04-05,9329.5
2024-04-08,9411.5
2024-04-09,9417.5
2024-04-10,9374.0
2024-04-11,9342.0
2024-04-12,9457.5
2024-04-15,9576.0
2024-04-16,9468.0
2024-04-17,9582.5
2024-04-18,9734.5
2024-04-19,9876.0
2024-04-22,9829.5
2024-04-23,9706.5
2024-04-24,9773.5
2024-04-25,9865.0
2024-04-26,9965.5
2024-04-29,10135.5
2024-04-30,9991.0
2024-05-01,9895.5
2024-05-02,9765.5
2024-05-03,9910.0
2024-05-07,10029.5
2024-05-08,9904.0
2024-05-09,9904.5
2024-05-10,10004.0
2024-05-13,10185.5
2024-05-14,10114.0
2024-05-15,10219.0
2024-05-16,10424.0
2024-05-17,10668.0
2024-05-20,10889.0
2024-05-21,10859.0
2024-05-22,10419.0
2024-05-23,10417.5
2024-05-24,10324.0
2024-05-28,10501.5
2024-05-29,10456.5
2024-05-30,10135.0
2024-05-31,10040.0
2024-06-03,10143.0
2024-06-04,9945.0
2024-06-05,9925.5
2024-06-06,10149.0
2024-06-07,9762.5
2024-06-10,9899.0
2024-06-11,9759.0
2024-06-12,9944.5
2024-06-13,9794.5
2024-06-14,9741.5
2024-06-17,9665.5
2024-06-18,9671.5
2024-06-19,9786.0
2024-06-20,9858.0
2024-06-21,9682.5
2024-06-24,9661.0
2024-06-25,9571.0
2024-06-26,9540.0
2024-06-27,9515.5
2024-06-28,9599.0
2024-07-01,9630.0
2024-07-02,9672.5
2024-07-03,9868.0
2024-07-04,9882.5
2024-07-05,9944.0
2024-07-08,9915.0
2024-07-09,9869.0
2024-07-10,9905.0
2024-07-11,9786.5
2024-07-12,9877.0
2024-07-15,9806.0
2024-07-16,9663.5
2024-07-17,9635.0
2024-07-18,9386.0
2024-07-19,9310.0
2024-07-22,9216.5
2024-07-23,9166.0
2024-07-24,9104.0
2024-07-25,9122.0
2024-07-26,9111.0
2024-07-29,9026.0
2024-07-30,8972.0
2024-07-31,9225.0
2024-08-01,9052.5
2024-08-02,9055.5
2024-08-05,8888.5
2024-08-06,8928.5
2024-08-07,8769.5
2024-08-08,8794.5
2024-08-09,8866.5
2024-08-12,9026.5
2024-08-13,8958.5
2024-08-14,8968.5
2024-08-15,9148.5
2024-08-16,9115.5
2024-08-19,9252.0
2024-08-20,9204.0
2024-08-21,9260.0
2024-08-22,9130.5
2024-08-23,9288.5
2024-08-27,9448.0
2024-08-28,9260.5
2024-08-29,9244.0
2024-08-30,9235.0
2024-09-02,9183.0
2024-09-03,8954.5
2024-09-04,8960.0
2024-09-05,9092.0
2024-09-06,8996.0
2024-09-09,9097.0
2024-09-10,9026.0
2024-09-11,9090.5
2024-09-12,9215.5
2024-09-13,9308.0
2024-09-16,9390.0
2024-09-17,9370.0
2024-09-18,9400.5
2024-09-19,9515.0
2024-09-20,9476.5
2024-09-23,9548.5
2024-09-24,9796.0
2024-09-25,9813.0
2024-09-26,10080.5
2024-09-27,9982.5
2024-09-30,9829.0
2024-10-01,9979.0
2024-10-02,10084.5
2024-10-03,9866.0
2024-10-04,9943.5
2024-10-07,9929.5
2024-10-08,9742.5
2024-10-09,9675.0
2024-10-10,9723.0
2024-10-11,9791.5
2024-10-14,9659.5
2024-10-15,9530.5
2024-10-16,9558.5
2024-10-17,9516.0
2024-10-18,9625.5
2024-10-21,9559.0
2024-10-22,9583.0
2024-10-23,9521.5
2024-10-24,9507.0
2024-10-25,9602.5
2024-10-28,9541.5
2024-10-29,9530.5
2024-10-30,9538.0
2024-10-31,9506.0
2024-11-01,9570.5
2024-11-04,9696.5
2024-11-05,9738.5
2024-11-06,9343.0
2024-11-07,9664.0
2024-11-08,9443.5
2024-11-11,9331.5
2024-11-12,9142.0
2024-11-13,9047.0
2024-11-14,8990.0
2024-11-15,9002.5
2024-11-18,9072.5
2024-11-19,9087.5
2024-11-20,9089.5
2024-11-21,9008.5
2024-11-22,8968.0
2024-11-25,9045.5
2024-11-26,9000.5
2024-11-27,9020.0
2024-11-28,9002.0
2024-11-29,9010.5
2024-12-02,8992.5
2024-12-03,9111.5
2024-12-04,9083.0
2024-12-05,9074.5
2024-12-06,9122.5
2024-12-09,9232.0
2024-12-10,9216.5
2024-12-11,9192.0
2024-12-12,9091.5
2024-12-13,9052.5
2024-12-16,9062.5
2024-12-17,8989.5
2024-12-18,9028.5
2024-12-19,8883.0
2024-12-20,8941.0
2024-12-23,8912.0
2024-12-24,8950.5
2024-12-27,8982.0
2024-12-30,8910.0
2024-12-31,8768.0
2025-01-02,8802.5
2025-01-03,8876.5
2025-01-06,9003.0
2025-01-07,9003.0
2025-01-08,9031.5
2025-01-09,9078.5
2025-01-10,9091.5
2025-01-13,9094.5
2025-01-14,9154.0
2025-01-15,9167.5
2025-01-16,9230.5
2025-01-17,9190.0
2025-01-20,9275.0
2025-01-21,9284.5
2025-01-22,9223.5
2025-01-23,9232.0
2025-01-24,9276.0
2025-01-27,9095.0
2025-01-28,8987.0
2025-01-29,9068.0
2025-01-30,9128.5
2025-01-31,9048.0
2025-02-03,9099.0
2025-02-04,9150.5
2025-02-05,9240.0
2025-02-06,9276.5
2025-02-07,9407.5
2025-02-10,9447.5
2025-02-11,9358.0
2025-02-12,9454.5
2025-02-13,9485.0
2025-02-14,9477.0
2025-02-17,9395.5
2025-02-18,9472.0
2025-02-19,9466.5
2025-02-20,9563.5
2025-02-21,9559.0
2025-02-24,9494.5
2025-02-25,9401.5
2025-02-26,9460.0
2025-02-27,9389.5
2025-02-28,9358.0
2025-03-03,9419.0
2025-03-04,9343.0
2025-03-05,9585.0
2025-03-06,9734.0
2025-03-07,9613.5
2025-03-10,9528.5
2025-03-11,9662.5
2025-03-12,9770.0
2025-03-13,9783.5
2025-03-14,9780.5
2025-03-17,9861.5
2025-03-18,9904.5
2025-03-19,9987.5
2025-03-20,9936.5
2025-03-21,9855.5
2025-03-24,9956.0
2025-03-25,10112.0
2025-03-26,9927.0
2025-03-27,9846.5
2025-03-28,9794.5
2025-03-31,9710.0
2025-04-01,9693.0
2025-04-02,9700.5
2025-04-03,9366.5
2025-04-04,8780.0
2025-04-07,8732.0
2025-04-08,8655.5
2025-04-09,8613.0
2025-04-10,8988.0
2025-04-11,9154.5
2025-04-14,9187.0
2025-04-15,9164.0
2025-04-16,9203.5
2025-04-17,9188.5
2025-04-22,9369.0
2025-04-23,9382.5
2025-04-24,9392.5
2025-04-25,9374.0
2025-04-28,9378.0
2025-04-29,9440.0
2025-04-30,9125.0
2025-05-01,9206.0
2025-05-02,9365.5
2025-05-06,9538.0
2025-05-07,9419.5
2025-05-08,9431.5
2025-05-09,9445.5
2025-05-12,9520.5
2025-05-13,9599.5
2025-05-14,9606.5
2025-05-15,9577.0
2025-05-16,9447.5
2025-05-19,9523.5
2025-05-20,9519.5
2025-05-21,9533.5
2025-05-22,9500.5
2025-05-23,9610.0
2025-05-27,9596.5
2025-05-28,9565.0
2025-05-29,9568.0
2025-05-30,9498.0
2025-06-02,9616.5
2025-06-03,9634.0
2025-06-04,9621.5
2025-06-05,9739.5
2025-06-06,9693.0
2025-06-09,9793.0
2025-06-10,9756.5
2025-06-11,9648.0
2025-06-12,9702.0
2025-06-13,9645.0
2025-06-16,9703.0
2025-06-17,9669.0
2025-06-18,9655.5
2025-06-19,9615.0
2025-06-20,9633.5
2025-06-23,9667.5
2025-06-24,9669.0
2025-06-25,9712.5
2025-06-26,9899.5
2025-06-27,9878.0
2025-06-30,9869.0
2025-07-01,9934.0
2025-07-02,10013.0
2025-07-03,9954.5
2025-07-04,9864.5
2025-07-07,9829.5
2025-07-08,9790.5
2025-07-09,9630.5
2025-07-10,9700.5
2025-07-11,9660.5
2025-07-14,9619.0
2025-07-15,9645.5
2025-07-16,9635.0
2025-07-17,9666.5
2025-07-18,9778.5
2025-07-21,9860.0
2025-07-22,9919.5
2025-07-23,9930.5
2025-07-24,9877.0
2025-07-25,9769.5
2025-07-28,9793.0
2025-07-29,9798.0
2025-07-30,9698.5
2025-07-31,9611.0
2025-08-01,9630.5
2025-08-04,9687.0
2025-08-05,9638.5
2025-08-06,9676.0
2025-08-07,9684.5
2025-08-08,9762.0
2025-08-11,9731.5
2025-08-12,9840.5
2025-08-13,9803.0
2025-08-14,9766.0
2025-08-15,9773.5
2025-08-18,9733.0
2025-08-19,9692.0
2025-08-20,9720.5
2025-08-21,9724.5
2025-08-22,9796.5
2025-08-26,9837.0
2025-08-27,9755.5
2025-08-28,9818.0
2025-08-29,9902.0
2025-09-01,9884.0
2025-09-02,9980.5
2025-09-03,9975.5
2025-09-04,9898.0
2025-09-05,9897.5
2025-09-08,9915.0
2025-09-09,9914.0
2025-09-10,10013.0
2025-09-11,10051.5
2025-09-12,10067.5
2025-09-15,10186.5
2025-09-16,10126.5
2025-09-17,9996.0
2025-09-18,9940.0
2025-09-19,9989.0
2025-09-22,9972.5
2025-09-23,9974.5
2025-09-24,10336.5
2025-09-25,10259.5
2025-09-26,10181.5
2025-09-29,10414.0
2025-09-30,10268.5
2025-10-01,10379.0
2025-10-02,10490.5
2025-10-03,10715.5
2025-10-06,10654.5
2025-10-07,10761.0
2025-10-08,10669.0
2025-10-09,10867.5
2025-10-10,10518.0
2025-10-13,10820.5
2025-10-14,10578.0
2025-10-15,10641.0
2025-10-16,10647.0
2025-10-17,10604.5
2025-10-20,10691.5
2025-10-21,10623.5
2025-10-22,10663.0
2025-10-23,10854.5
2025-10-24,10962.5
2025-10-27,11029.0
2025-10-28,11038.5
2025-10-29,11183.5
2025-10-30,10917.0
2025-10-31,10887.5
2025-11-03,10855.0
2025-11-04,10663.5
2025-11-05,10697.5
2025-11-06,10682.5
2025-11-07,10716.5
2025-11-10,10796.0
2025-11-11,10827.0
2025-11-12,10944.0
2025-11-13,10956.0
2025-11-14,10852.0
2025-11-17,10778.5
2025-11-18,10719.5
2025-11-19,10752.5
2025-11-20,10738.5
2025-11-21,10777.5
2025-11-24,10773.0
2025-11-25,10818.0
2025-11-26,10975.0
2025-11-27,10939.5
2025-11-28,11189.0
2025-12-01,11252.0
2025-12-02,11145.0
2025-12-03,11487.5
2025-12-04,11450.0
2025-12-05,11620.5
2025-12-08,11635.5
2025-12-09,11487.0
2025-12-10,11556.5
2025-12-11,11872.0
2025-12-12,11515.0
2025-12-15,11655.5
2025-12-16,11592.0
2025-12-17,11737.0
2025-12-18,11778.0
2025-12-19,11881.5
2025-12-22,11925.0
2025-12-23,12060.5
2025-12-24,12162.5
2025-12-29,12222.0
2025-12-30,12558.5
2025-12-31,12423.0
2026-01-02,12469.5
2026-01-05,12991.5
2026-01-06,13238.0
2026-01-07,12899.5
2026-01-08,12720.5
2026-01-09,12998.0
2026-01-12,13209.5
2026-01-13,13164.0
2026-01-14,13188.5
2026-01-15,13106.0
2026-01-16,12803.0
2026-01-19,12965.5
2026-01-20,12753.5
2026-01-21,12810.0
2026-01-22,12755.5
2026-01-23,13115.0
2026-01-26,13199.0
2026-01-27,13006.5
2026-01-28,13086.5
2026-01-29,13618.0
2026-01-30,13157.5
2026-02-02,12891.5
2026-02-03,13478.0
2026-02-04,13044.5
2026-02-05,12903.0
2026-02-06,12994.0
2026-02-09,13176.5
2026-02-10,13108.0
2026-02-11,13166.5
2026-02-12,12875.5
2026-02-13,12881.0
2026-02-16,12850.5
2026-02-17,12619.5
2026-02-18,12911.5
2026-02-19,12809.0
2026-02-20,12964.0
2026-02-23,12868.5
2026-02-24,13166.5
2026-02-25,13322.5
2026-02-26,13304.5
2026-02-27,13343.5
2026-03-02,13108.0
2026-03-03,12955.0
2026-03-04,13057.5
2026-03-05,12902.0
2026-03-06,12862.0
2026-03-09,12954.0
2026-03-10,13140.0
2026-03-11,13042.0
2026-03-12,12999.5
2026-03-13,12780.5
2026-03-16,12855.5
2026-03-17,12775.0
2026-03-18,12395.5
2026-03-19,12146.5
2026-03-20,11929.5
2026-03-23,12167.0
2026-03-24,12100.5
2026-03-25,12321.5
2026-03-26,12147.0
2026-03-27,12195.0
2026-03-30,12223.5
2026-03-31,12335.5
2026-04-01,12434.5
2026-04-02,12359.5
2026-04-07,12313.0
2026-04-08,12709.0
2026-04-09,12681.5
2026-04-10,12845.5
2026-04-13,13053.5
2026-04-14,13284.5
2026-04-15,13247.5
2026-04-16,13270.5
2026-04-17,13347.0
2026-04-20,13275.0
2026-04-21,13230.5
2026-04-22,13433.0
2026-04-23,13355.5
2026-04-24,13309.5
2026-04-27,13213.0
2026-04-28,13036.5
2026-04-29,13004.5
2026-04-30,12987.0
2026-05-01,12996.5
2026-05-05,13134.5
2026-05-06,13392.0
2026-05-07,13393.0
2026-05-08,13573.0
2026-05-11,13943.0
2026-05-12,14021.0
2026-05-13,14153.0
2026-05-14,13938.5
2026-05-15,13555.0
2026-05-18,13587.5
2026-05-19,13411.0
2026-05-20,13655.5
2026-05-21,13515.5
2026-05-22,13667.5
2026-05-26,13623.5
2026-05-27,13531.0
2026-05-28,13701.5
2026-05-29,13636.0
2026-06-01,13832.0
2026-06-02,14040.5
2026-06-03,13825.0
2026-06-04,13932.0
2026-06-05,13519.5
2026-06-08,13615.5
2026-06-09,13615.0
2026-06-10,13515.5
2026-06-11,13482.5
2026-06-12,13698.0
2026-06-15,13745.0
2026-06-16,13774.0
2026-06-17,13814.5
2026-06-18,13690.5
2026-06-19,13595.0
2026-06-22,13649.0
2026-06-23,13371.0
2026-06-24,13086.5
2026-06-25,13270.0
2026-06-26,13357.5
2026-06-29,13278.5
2026-06-30,13375.0
