date,AA,CENX,KALU,CSTM,NHYDY,ACH,RIO,BHP,FXI,MCHI,ASHR,KWEB,DBB,PICK,XME,SLX,VIX,DX_Y_NYB,TNX,CNY
2014-06-16,31.925189971923828,15.0,49.212493896484375,31.020000457763672,3.4259512424468994,28.772457122802734,21.870031356811523,28.583263397216797,28.099210739135742,37.179344177246094,15.246955871582031,27.48556900024414,13.475756645202637,23.025739669799805,34.12416076660156,30.108806610107422,12.649999618530273,80.47000122070312,2.5969998836517334,6.19950008392334
2014-06-17,32.21440124511719,15.5600004196167,49.55483627319336,31.299999237060547,3.3713786602020264,29.050493240356445,22.120624542236328,28.30185890197754,28.077041625976562,37.179344177246094,15.118659973144531,27.789749145507812,13.52545166015625,22.873104095458984,34.487091064453125,30.376354217529297,12.0600004196167,80.62999725341797,2.6549999713897705,6.2170000076293945
2014-06-18,32.57035827636719,15.569999694824219,49.87620162963867,31.989999771118164,3.4259512424468994,29.480175018310547,22.46466827392578,28.792179107666016,28.291366577148438,37.36036682128906,15.091651916503906,28.08613395690918,13.624845504760742,23.37799835205078,35.153873443603516,30.878820419311523,10.609999656677246,80.58000183105469,2.61299991607666,6.216800212860107
2014-06-19,32.16990661621094,15.569999694824219,50.39319610595703,31.93000030517578,3.3895699977874756,29.404354095458984,22.439186096191406,29.205753326416016,28.03270149230957,37.029815673828125,14.87557601928711,27.72735023498535,13.715950965881348,23.589351654052734,35.55900955200195,30.846193313598633,10.619999885559082,80.31999969482422,2.621999979019165,6.221399784088135
2014-06-20,32.5258674621582,15.59000015258789,50.274436950683594,32.13999938964844,3.3774425983428955,29.53916358947754,22.349990844726562,28.97551918029785,27.958791732788086,36.97472381591797,14.882328033447266,27.43876838684082,13.8319091796875,23.49541473388672,35.38960266113281,30.656957626342773,10.850000381469727,80.37000274658203,2.624000072479248,6.219200134277344
2014-06-23,32.859580993652344,15.75,49.90414047241211,32.369998931884766,3.3895699977874756,29.35379981994629,22.76198959350586,29.529788970947266,27.611433029174805,36.52611541748047,14.835057258605957,27.49336814880371,13.889886856079102,23.48367691040039,35.55900955200195,30.99627685546875,10.979999542236328,80.26000213623047,2.622999906539917,6.2144999504089355
2014-06-24,32.192161560058594,15.350000381469727,49.91115188598633,31.68000030517578,3.3895699977874756,29.362228393554688,22.218318939208984,29.009634017944336,27.521442413330078,36.3923225402832,14.902583122253418,27.64156150817871,13.881603240966797,23.507158279418945,34.872901916503906,30.735254287719727,12.130000114440918,80.33000183105469,2.5859999656677246,6.2154998779296875
2014-06-25,32.37013244628906,15.40999984741211,50.30936813354492,31.860000610351562,3.3471245765686035,29.808774948120117,22.451927185058594,28.996837615966797,27.573936462402344,36.67059326171875,14.862067222595215,27.956907272338867,13.914732933044434,23.52850914001465,35.228660583496094,30.950599670410156,11.59000015258789,80.22000122070312,2.559000015258789,6.221099853515625
2014-06-26,33.237789154052734,15.579999923706055,50.33031463623047,32.38999938964844,3.3107426166534424,29.55600929260254,22.846940994262695,29.261178970336914,27.84389877319336,37.04641342163086,14.963353157043457,28.49953269958496,13.956147193908691,23.741968154907227,35.533592224121094,31.185518264770508,11.630000114440918,80.2300033569336,2.5250000953674316,6.224400043487549
2014-06-27,33.215545654296875,15.720000267028809,50.966094970703125,32.06999969482422,3.3349971771240234,29.143171310424805,22.69403076171875,29.37203598022461,27.90389633178711,37.14236068725586,15.064640998840332,28.72759246826172,13.923015594482422,23.68267059326172,35.525123596191406,30.957128524780273,11.260000228881836,80.04000091552734,2.5320000648498535,6.214000225067139
2014-06-30,33.12654495239258,15.680000305175781,50.91019821166992,32.060001373291016,3.292551279067993,28.629228591918945,23.055068969726562,29.18444061279297,27.776403427124023,37.07839584350586,15.172677993774414,29.175844192504883,14.063819885253906,23.836843490600586,35.7877197265625,31.139846801757812,11.569999694824219,79.77999877929688,2.5160000324249268,6.208499908447266
2014-07-01,32.92633056640625,16.010000228881836,51.028987884521484,31.459999084472656,3.298614978790283,29.497039794921875,23.309906005859375,29.504207611083984,27.986385345458984,37.34226608276367,15.206443786621094,29.655559539794922,13.947863578796387,24.07402229309082,35.83852005004883,31.361713409423828,11.149999618530273,79.81999969482422,2.562999963760376,6.19379997253418
2014-07-02,33.037559509277344,16.239999771118164,50.79142761230469,31.43000030517578,3.3228700160980225,29.075763702392578,23.743146896362305,29.92630386352539,28.51131248474121,37.854026794433594,15.260462760925293,29.72633171081543,14.30401611328125,24.48909568786621,36.109588623046875,31.92290687561035,10.819999694824219,79.95999908447266,2.628000020980835,6.190000057220459
2014-07-03,33.3267822265625,16.479999542236328,51.11280822753906,31.290000915527344,3.4077608585357666,29.421201705932617,24.070201873779297,30.310028076171875,28.818771362304688,38.229854583740234,15.354994773864746,29.78924560546875,14.312297821044922,24.477231979370117,36.5924072265625,32.28181076049805,10.319999694824219,80.20999908447266,2.6480000019073486,6.2006001472473145
2014-07-04,,,,,,,,,,,,,,,,,,,,6.202000141143799
2014-07-07,32.79283142089844,16.440000534057617,50.73553466796875,31.25,3.4138243198394775,29.37065315246582,23.83659553527832,30.160804748535156,28.758779525756836,38.33378982543945,15.260462760925293,29.35672378540039,14.345427513122559,24.465377807617188,35.855472564697266,32.027313232421875,11.329999923706055,80.22000122070312,2.617000102996826,6.1940999031066895
2014-07-08,33.037559509277344,16.5,51.93022918701172,30.809999465942383,3.3835058212280273,29.421201705932617,23.802614212036133,29.985994338989258,28.60879898071289,38.11789321899414,15.260462760925293,28.098461151123047,14.411686897277832,24.40608024597168,35.49124526977539,31.896806716918945,11.979999542236328,80.18000030517578,2.565000057220459,6.19379997253418
2014-07-09,34.90635299682617,16.889999389648438,51.01499557495117,31.649999618530273,3.4683969020843506,29.01679229736328,23.840839385986328,30.054208755493164,28.47382354736328,37.981964111328125,15.084897994995117,28.05914306640625,14.320581436157227,24.595823287963867,35.55900955200195,31.95553207397461,11.649999618530273,79.98999786376953,2.546999931335449,6.191500186920166
2014-07-10,34.7506103515625,16.799999237060547,50.33730697631836,31.34000015258789,3.3895699977874756,28.789306640625,23.428834915161133,29.74297332763672,28.301345825195312,37.75006866455078,14.983611106872559,28.26360511779785,14.370275497436523,24.204477310180664,35.15243148803711,31.557476043701172,12.59000015258789,80.12999725341797,2.5320000648498535,6.189899921417236
2014-07-11,35.529273986816406,17.219999313354492,50.4141845703125,31.31999969482422,3.395632743835449,28.603960037231445,23.428834915161133,30.130958557128906,28.421321868896484,37.917991638183594,15.172677993774414,28.177104949951172,14.477949142456055,24.370502471923828,35.499717712402344,31.583580017089844,12.079999923706055,80.19000244140625,2.5199999809265137,6.192800045013428
2014-07-14,35.84074783325195,17.469999313354492,50.65869140625,31.270000457763672,3.4744603633880615,28.662925720214844,23.658203125,30.446460723876953,28.796274185180664,38.34979248046875,15.34824275970459,28.70400047302246,14.453103065490723,24.429800033569336,35.30490493774414,31.583580017089844,11.819999694824219,80.19000244140625,2.5490000247955322,6.193600177764893
2014-07-15,35.86299133300781,17.579999923706055,50.62375259399414,30.950000762939453,3.547224283218384,28.780881881713867,23.930038452148438,30.523212432861328,28.796274185180664,38.357791900634766,15.321232795715332,28.62535858154297,14.46966552734375,24.334922790527344,34.96607971191406,31.720611572265625,11.960000038146973,80.38999938964844,2.5490000247955322,6.196100234985352
