date,BHP_AX,RIO_AX,S32_AX,SFR_AX,2899_HK,0358_HK,1208_HK,3993_HK
2021-12-23,27.60215950012207,75.28941345214844,3.3561763763427734,6.2398457527160645,8.685722351074219,10.174728393554688,2.5,3.736633062362671
2021-12-24,27.642301559448242,75.19834899902344,3.3645668029785156,6.249688625335693,8.54185962677002,10.222646713256836,2.4600000381469727,3.6923604011535645
2021-12-28,,,,,8.496901512145996,10.222646713256836,2.440000057220459,3.6923604011535645
2021-12-29,27.64899253845215,74.97071075439453,3.3729569911956787,6.485896587371826,8.344047546386719,10.158754348754883,2.4100000858306885,3.630378484725952
2021-12-30,27.883134841918945,75.53223419189453,3.3897383213043213,6.544949054718018,8.299090385437012,9.951106071472168,2.380000114440918,3.6215240955352783
2021-12-31,27.76271629333496,75.9647445678711,3.3645668029785156,6.476054668426514,8.344047546386719,9.967080116271973,2.5,3.639232873916626
2022-01-03,,,,,8.344047546386719,10.142781257629395,2.549999952316284,3.648087501525879
2022-01-04,28.351423263549805,75.64604187011719,3.414909839630127,6.663052558898926,8.200183868408203,10.062917709350586,2.440000057220459,3.5861055850982666
2022-01-05,28.518667221069336,76.24551391601562,3.3729569911956787,6.712263584136963,8.164217948913574,9.919160842895508,2.369999885559082,3.462141275405884
2022-01-06,28.552120208740234,76.79945373535156,3.331005334854126,6.672895431518555,8.029348373413086,9.855269432067871,2.3299999237060547,3.3824503421783447
2022-01-07,29.254549026489258,78.63578033447266,3.289053201675415,6.70242166519165,7.858509540557861,9.839296340942383,2.3399999141693115,3.3116135597229004
2022-01-10,29.956974029541016,80.42656707763672,3.4065189361572266,6.879578113555908,8.182204246520996,10.014999389648438,2.4100000858306885,3.4798507690429688
2022-01-11,29.870006561279297,80.71492004394531,3.3981289863586426,6.8303680419921875,8.33505630493164,10.31848430633545,2.5399999618530273,3.5064144134521484
2022-01-12,30.184429168701172,81.3978500366211,3.4316904544830322,6.909104347229004,8.73967170715332,10.765724182128906,2.7200000286102295,3.6923604011535645
2022-01-13,31.341768264770508,84.75939178466797,3.557547092437744,6.869735240936279,8.99143123626709,10.973371505737305,2.759999990463257,3.772052049636841
2022-01-14,31.22803497314453,83.92469024658203,3.507204294204712,6.968156337738037,8.928492546081543,11.021289825439453,2.7200000286102295,3.7897613048553467
2022-01-17,30.87348175048828,83.49217224121094,3.3981289863586426,6.948471546173096,8.829584121704102,10.781696319580078,2.640000104904175,3.656942129135132
2022-01-18,31.24142074584961,83.20382690429688,3.4820330142974854,6.997681617736816,9.045379638671875,10.797670364379883,2.7100000381469727,3.7100696563720703
2022-01-19,31.147762298583984,83.40111541748047,3.4400808811187744,7.076417922973633,9.081344604492188,10.909480094909668,2.700000047683716,3.745487928390503
